1,1634350,1,4
2,1634391,1,3
3,1634423,1,4
4,1634434,1,3
5,1634450,1,3
6,1634882,1,4
7,1635273,1,3
8,1635294,1,3
9,1634924,1,3
10,1634948,1,3
11,1635171,1,3
12,1634956,1,3
13,1634961,1,3
14,1634968,1,3
15,1634969,1,3
16,1635021,1,3
17,1635034,1,3
18,2852,1,3
19,2853,1,3
20,2854,1,3
21,2855,1,3
22,2857,1,3
23,1635037,1,4
24,1635059,1,3
25,1635078,1,3
26,1635086,1,3
27,1635088,1,3
28,1635102,1,3
29,1635314,1,3
30,1634672,1,4
31,1635320,1,4
32,1634899,1,3
33,3553,1,3
34,1634686,1,3
35,1634692,1,3
36,1634706,1,3
37,1860,1,3
38,1861,1,3
39,1863,1,3
40,1868,1,3
41,1869,1,3
42,1866,1,3
43,1873,1,3
44,1874,1,3
45,1875,1,3
46,1876,1,3
47,1877,1,3
48,1878,1,3
49,1879,1,3
50,1880,1,3
51,1881,1,3
52,1883,1,3
53,1884,1,3
54,1885,1,3
55,1632907,1,3
56,1634814,1,4
57,1634819,1,3
58,1634838,1,4
59,1634844,1,4
60,1635608,1,4
61,1632970,1,3
62,1635611,1,3
63,1635482,1,4
64,1635833,1,4
65,1635837,1,3
66,1547,1,3
67,1635813,1,4
68,1635814,1,4
69,1635816,1,3
70,1635656,1,4
71,1635657,1,4
72,1635664,1,3
73,1635697,1,3
74,1635723,1,3
75,4212,1,3
76,4217,1,3
77,4227,1,3
78,4230,1,3
79,4233,1,3
80,4245,1,3
81,4259,1,3
82,4266,1,3
83,4268,1,3
84,1635736,1,3
85,1635756,1,3
86,1635757,1,3
87,4496,1,3
88,1635895,1,3
89,1635904,1,4
90,1635906,1,3
91,1635921,1,3
92,4651,1,3
93,1635947,1,4
94,1635949,1,3
95,1635951,1,3
96,1636027,1,3
97,1636107,1,3
98,1636111,1,4
99,1636135,1,4
100,1636057,1,3
101,1636068,1,3
102,1636073,1,3
103,1636083,1,4
104,1636090,1,3
105,1636161,1,3
106,1636189,1,3
107,1636192,1,3
108,1636262,1,3
109,1636221,1,3
110,1636224,1,3
111,1636287,1,4
112,1636301,1,3
113,1636419,1,4
114,5212,1,3
115,5213,1,3
116,5214,1,3
117,5215,1,3
118,5216,1,3
119,5217,1,3
120,1636360,1,3
121,1636361,1,3
122,1577,1,3
123,1578,1,3
124,1579,1,3
125,1580,1,3
126,1581,1,3
127,1582,1,3
128,1583,1,3
129,1584,1,3
130,1585,1,3
131,1586,1,3
132,1587,1,3
133,1588,1,3
134,1589,1,3
135,1590,1,3
136,1591,1,3
137,1592,1,3
138,1593,1,3
139,1594,1,3
140,1597,1,3
141,1596,1,3
142,1595,1,3
143,1598,1,3
144,1599,1,3
145,1600,1,3
146,1601,1,3
147,1602,1,3
148,1603,1,3
149,1604,1,3
150,1605,1,3
151,1606,1,3
152,1607,1,3
153,1608,1,3
154,1609,1,3
155,1610,1,3
156,1611,1,3
157,1612,1,3
158,1613,1,3
159,1614,1,3
160,1615,1,3
161,1616,1,3
162,1617,1,3
163,1618,1,3
164,1619,1,3
165,1620,1,3
166,1621,1,3
167,1622,1,3
168,1623,1,3
169,1624,1,3
170,1625,1,3
171,1626,1,3
172,1627,1,3
173,1628,1,3
174,1629,1,3
175,1630,1,3
176,1631,1,3
177,1636629,1,4
178,1636704,1,3
179,1636460,1,3
180,1636578,1,3
181,1636581,1,3
182,5284,1,3
183,1636802,1,3
184,1636813,1,3
185,1636836,1,4
186,1636842,1,4
187,1636908,1,3
188,1637046,1,4
189,1632899,1,4
190,1637609,1,3
191,1634634,1,4
192,1634544,1,3
193,1634547,1,3
194,1397,1,3
195,1398,1,3
196,1399,1,3
197,1634553,1,3
198,6302,1,3
199,1638291,1,3
200,1638293,1,4
201,1638295,1,3
202,1638298,1,3
203,1638407,1,4
204,1638300,1,3
205,1638307,1,4
206,1638310,1,4
207,7683,1,3
208,1638450,1,4
209,1638451,1,3
210,1638426,1,3
211,1638430,1,3
212,1638500,1,4
213,1638734,1,3
214,1638838,1,3
215,1638349,1,3
216,1638853,1,4
217,1638904,1,3
218,1638977,1,3
219,1638983,1,3
220,8092,1,3
221,8093,1,3
222,8094,1,3
223,8095,1,3
224,8096,1,3
225,8098,1,3
226,8099,1,3
227,8100,1,3
228,8101,1,3
229,8102,1,3
230,8103,1,3
231,8104,1,3
232,1639089,1,3
233,1638229,1,3
234,1638241,1,3
235,1638242,1,4
236,1638254,1,3
237,1638263,1,3
238,1638273,1,3
239,1639166,1,3
240,1639171,1,3
241,1637789,1,3
242,1639231,1,3
243,8322,1,3
244,1639181,1,4
245,1639191,1,4
246,1639194,1,4
247,8343,1,3
248,8465,1,3
249,1639323,1,3
250,1639322,1,3
251,1639318,1,3
252,1639893,1,3
253,1639336,1,3
254,1639321,1,3
255,9091,1,4
256,8962,1,3
257,8963,1,3
258,8968,1,3
259,8969,1,3
260,8964,1,3
261,8965,1,3
262,8966,1,3
263,8967,1,3
264,8970,1,3
265,8971,1,3
266,8972,1,3
267,8973,1,3
268,8974,1,3
269,8975,1,3
270,8976,1,3
271,8977,1,3
272,8978,1,3
273,8979,1,3
274,8980,1,3
275,8981,1,3
276,8983,1,3
277,8984,1,3
278,8985,1,3
279,8986,1,3
280,8987,1,3
281,8992,1,3
282,8993,1,3
283,8988,1,3
284,8989,1,3
285,8990,1,3
286,8991,1,3
287,8994,1,3
288,8995,1,3
289,8996,1,3
290,8997,1,3
291,8998,1,3
292,8999,1,3
293,9000,1,3
294,9001,1,3
295,9002,1,3
296,9003,1,3
297,9004,1,3
298,9005,1,3
299,9006,1,3
300,9007,1,3
301,9008,1,3
302,9009,1,3
303,1639517,1,3
304,1639372,1,4
305,8689,1,3
306,8690,1,3
307,8691,1,3
308,8692,1,3
309,8693,1,3
310,1639443,1,3
311,1639446,1,3
312,1639457,1,3
313,1639678,1,3
314,1639640,1,3
315,1639709,1,3
316,9251,1,3
317,9246,1,4
318,9258,1,4
319,9271,1,3
320,9280,1,3
321,9299,1,3
322,9300,1,3
323,9309,1,3
324,9314,1,3
325,9315,1,3
326,9319,1,3
327,9322,1,3
328,1639781,1,3
329,1639757,1,3
330,1639759,1,3
331,1639798,1,4
332,1639799,1,4
333,1639822,1,3
334,1639823,1,4
335,1639851,1,3
336,1639860,1,3
337,1639876,1,4
338,1637828,1,3
339,1637859,1,4
340,1637877,1,4
341,1638050,1,3
342,1638079,1,3
343,1640636,1,4
344,11495,1,3
345,11496,1,3
346,11497,1,3
347,11498,1,3
348,11494,1,3
349,11500,1,3
350,11501,1,3
351,11502,1,3
352,11503,1,3
353,11508,1,3
354,11504,1,3
355,11509,1,3
356,11505,1,3
357,11510,1,3
358,11511,1,3
359,11512,1,3
360,11506,1,3
361,11513,1,3
362,11514,1,3
363,11515,1,3
364,11518,1,3
365,11516,1,3
366,11517,1,3
367,11507,1,3
368,11519,1,3
369,11520,1,3
370,11521,1,3
371,11522,1,3
372,11523,1,3
373,11524,1,3
374,11525,1,3
375,1640617,1,3
376,1640462,1,3
377,1640480,1,4
378,1640484,1,3
379,1640661,1,3
380,1640510,1,3
381,1640604,1,3
382,11120,1,3
383,11121,1,3
384,11126,1,3
385,11129,1,3
386,11140,1,3
387,11153,1,3
388,11156,1,3
389,11165,1,3
390,11166,1,3
391,11167,1,3
392,11190,1,3
393,11203,1,3
394,11215,1,3
395,11216,1,3
396,11219,1,3
397,11221,1,3
398,11224,1,3
399,11226,1,3
400,11233,1,3
401,11235,1,3
402,11239,1,3
403,11242,1,3
404,1640582,1,3
405,1640974,1,4
406,1640975,1,4
407,1640977,1,3
408,1640979,1,3
409,1640386,1,3
410,11573,1,3
411,1640793,1,3
412,1640804,1,4
413,1640862,1,3
414,1640887,1,4
415,1640830,1,3
416,1640831,1,3
417,1640833,1,3
418,1640834,1,4
419,1640838,1,4
420,1640919,1,4
421,1632975,1,3
422,1640956,1,3
423,1639997,1,3
424,1639998,1,3
425,1640013,1,4
426,1640049,1,3
427,1640064,1,3
428,1640077,1,3
429,1640116,1,4
430,1640149,1,4
431,1640168,1,3
432,1640190,1,3
433,1640198,1,3
434,1640200,1,3
435,1640201,1,3
436,1640411,1,3
437,9911,1,3
438,9917,1,3
439,9919,1,3
440,1640251,1,3
441,1640255,1,4
442,1640259,1,3
443,1640256,1,4
444,1640258,1,4
445,1640262,1,3
446,1640285,1,3
447,1640287,1,3
448,1640322,1,3
449,1640360,1,4
450,1641406,1,3
451,1641417,1,3
452,1641283,1,3
453,1641424,1,3
454,1641292,1,3
455,1641298,1,3
456,1641313,1,3
457,1641315,1,3
458,1641323,1,4
459,1641347,1,3
460,1641349,1,3
461,1641379,1,3
462,1641444,1,3
463,1641495,1,3
464,1641505,1,4
465,1633917,1,3
466,1641541,1,3
467,1641542,1,4
468,1641279,1,3
469,1641585,1,3
470,1634282,1,3
471,1641571,1,3
472,1641620,1,3
473,1641648,1,4
474,1641658,1,4
475,1632981,1,3
476,1641680,1,3
477,1641130,1,4
478,1641151,1,4
479,1641722,1,4
480,1641164,1,3
481,1641172,1,4
482,1641189,1,3
483,1641197,1,3
484,1641208,1,4
485,1641699,1,3
486,1641770,1,3
487,1641256,1,3
488,1642219,1,3
489,1642189,1,3
490,1642074,1,3
491,1642079,1,3
492,1642091,1,3
493,1642096,1,3
494,1642097,1,3
495,1642099,1,3
496,1642102,1,3
497,1642107,1,3
498,1642120,1,3
499,1642124,1,3
500,1642162,1,3
501,1641799,1,3
502,1642288,1,4
503,1642309,1,4
504,1642324,1,4
505,14908,1,3
506,14909,1,3
507,14910,1,3
508,14911,1,3
509,14912,1,3
510,14913,1,3
511,14914,1,3
512,14915,1,3
513,14916,1,3
514,14917,1,3
515,14918,1,3
516,14919,1,3
517,14920,1,3
518,14921,1,3
519,1642328,1,3
520,1642363,1,3
521,1641812,1,4
522,1641814,1,3
523,1641821,1,3
524,1641826,1,4
525,1641848,1,3
526,1641845,1,3
527,1641863,1,3
528,1641925,1,4
529,1641932,1,3
530,1641961,1,3
531,1641997,1,3
532,1642414,1,4
533,1642013,1,3
534,1642428,1,4
535,1642430,1,3
536,1642017,1,3
537,1642525,1,3
538,1642555,1,3
539,2526432,1,3
540,1642607,1,4
541,1642629,1,3
542,1642644,1,4
543,1642654,1,3
544,1642690,1,3
545,1642686,1,3
546,1642681,1,3
547,1642737,1,3
548,1642440,1,3
549,1642449,1,4
550,1642475,1,3
551,18389,1,3
552,1643051,1,4
553,1643075,1,3
554,1643109,1,3
555,1643140,1,3
556,18466,1,3
557,1642852,1,3
558,1642868,1,4
559,1642895,1,3
560,17524,1,3
561,17621,1,3
562,1642940,1,3
563,1643208,1,4
564,1643212,1,3
565,1642982,1,4
566,1642993,1,3
567,1643401,1,3
568,1643380,1,3
569,1643393,1,3
570,1643533,1,4
571,1643443,1,4
572,1643446,1,4
573,19362,1,3
574,1643466,1,3
575,1643482,1,4
576,1643477,1,3
577,1643246,1,3
578,1643353,1,3
579,1643268,1,4
580,1643276,1,4
581,1643295,1,4
582,1643297,1,4
583,1643515,1,4
584,19183,1,3
585,19184,1,3
586,19185,1,3
587,19186,1,3
588,19187,1,3
589,19188,1,3
590,19190,1,3
591,19191,1,3
592,19192,1,3
593,19193,1,3
594,19194,1,3
595,19189,1,3
596,19195,1,3
597,19196,1,3
598,19197,1,3
599,19198,1,3
600,19199,1,3
601,19200,1,3
602,19201,1,3
603,19202,1,3
604,19203,1,3
605,19204,1,3
606,19205,1,3
607,19206,1,3
608,19207,1,3
609,19208,1,3
610,19209,1,3
611,19210,1,3
612,19211,1,3
613,19212,1,3
614,19213,1,3
615,19214,1,3
616,19215,1,3
617,19219,1,3
618,1643324,1,4
619,19225,1,3
620,19232,1,3
621,19235,1,3
622,19229,1,3
623,19230,1,3
624,19231,1,3
625,19237,1,3
626,19240,1,3
627,19242,1,3
628,19243,1,3
629,19248,1,3
630,19249,1,3
631,19250,1,3
632,19251,1,3
633,19252,1,3
634,19255,1,3
635,19256,1,3
636,19257,1,3
637,19260,1,3
638,19261,1,3
639,19262,1,3
640,19263,1,3
641,19264,1,3
642,19265,1,3
643,19266,1,3
644,19267,1,3
645,19268,1,3
646,19269,1,3
647,19270,1,3
648,19274,1,3
649,19277,1,3
650,19280,1,3
651,19285,1,3
652,19287,1,3
653,19288,1,3
654,19289,1,3
655,19290,1,3
656,19291,1,3
657,19294,1,3
658,19295,1,3
659,19296,1,3
660,19297,1,3
661,19299,1,3
662,1643333,1,3
663,1643346,1,3
664,19409,1,3
665,19410,1,3
666,19411,1,3
667,19412,1,3
668,19414,1,3
669,19415,1,3
670,19588,1,3
671,19593,1,3
672,19599,1,3
673,19604,1,3
674,19606,1,3
675,19610,1,3
676,19611,1,3
677,19614,1,3
678,19626,1,3
679,19627,1,3
680,19628,1,3
681,19632,1,3
682,19639,1,3
683,19640,1,3
684,19641,1,3
685,19648,1,3
686,19651,1,3
687,19655,1,3
688,19659,1,3
689,19664,1,3
690,19665,1,3
691,19669,1,3
692,19672,1,3
693,19673,1,3
694,19675,1,3
695,19677,1,3
696,19684,1,3
697,19685,1,3
698,19686,1,3
699,19688,1,3
700,19690,1,3
701,1643700,1,3
702,1643677,1,3
703,1643544,1,3
704,1643546,1,3
705,1643763,1,3
706,1643764,1,3
707,1643765,1,3
708,1643766,1,3
709,1643767,1,3
710,1643768,1,3
711,1643746,1,3
712,1643747,1,3
713,1643773,1,4
714,1643830,1,3
715,1643831,1,4
716,1643834,1,3
717,1643870,1,4
718,1643600,1,3
719,1643625,1,3
720,1643695,1,3
721,1643947,1,3
722,19450,1,4
723,1644019,1,3
724,1644021,1,3
725,1644038,1,3
726,1644041,1,3
727,1644053,1,3
728,31920,1,3
729,31940,1,3
730,1661457,1,3
731,1661496,1,4
732,1661503,1,3
733,1661517,1,4
734,1661374,1,3
735,1661527,1,4
736,1661529,1,3
737,1661564,1,4
738,1661575,1,4
739,1661599,1,4
740,1661604,1,3
741,1661610,1,3
742,1661636,1,4
743,1661668,1,4
744,1661672,1,3
745,1661681,1,4
746,1661692,1,3
747,1661708,1,3
748,1661774,1,3
749,1661779,1,4
750,1661813,1,4
751,1661817,1,4
752,1661786,1,3
753,1661837,1,3
754,1661841,1,3
755,1661790,1,3
756,1661853,1,3
757,1661865,1,4
758,1661871,1,4
759,1661872,1,4
760,1661873,1,3
761,1661876,1,4
762,1661903,1,3
763,1661946,1,3
764,1661955,1,3
765,32063,1,3
766,1661897,1,3
767,1661991,1,3
768,1662002,1,3
769,1662014,1,3
770,1662015,1,4
771,1662026,1,3
772,1662029,1,3
773,1662035,1,4
774,1662004,1,3
775,1662042,1,3
776,1662006,1,4
777,1662051,1,3
778,1662066,1,3
779,1662065,1,4
780,1662067,1,3
781,1662101,1,3
782,1662108,1,3
783,1644151,1,3
784,1644184,1,3
785,1662226,1,3
786,1662231,1,3
787,1662237,1,3
788,1662269,1,3
789,1644263,1,3
790,1662301,1,3
791,1662332,1,3
792,1662333,1,3
793,1662373,1,4
794,1662374,1,4
795,1662375,1,4
796,1662376,1,4
797,1662378,1,4
798,1662379,1,4
799,1662380,1,4
800,1662381,1,4
801,1662392,1,3
802,1662393,1,3
803,1662398,1,4
804,1662409,1,3
805,32250,1,3
806,32272,1,3
807,32361,1,3
808,32386,1,3
809,33974,1,3
810,2526433,1,3
811,34050,1,4
812,1662136,1,4
813,1662498,1,3
814,1662512,1,3
815,1662539,1,3
816,1662559,1,3
817,1662553,1,3
818,1644307,1,3
819,1644324,1,3
820,1644339,1,4
821,34237,1,3
822,1662573,1,3
823,1662576,1,4
824,1644391,1,3
825,1662624,1,3
826,1662644,1,3
827,1662663,1,3
828,1662664,1,3
829,1662667,1,4
830,1662702,1,3
831,1662726,1,3
832,1644411,1,3
833,1644412,1,3
834,1644432,1,3
835,1662747,1,3
836,1662758,1,3
837,1662786,1,4
838,1662791,1,4
839,1662796,1,3
840,1644473,1,3
841,1644474,1,4
842,1644478,1,3
843,1662901,1,4
844,1662902,1,3
845,1644492,1,4
846,1644493,1,4
847,1662908,1,3
848,1644502,1,3
849,1644504,1,3
850,1644514,1,4
851,1662920,1,3
852,20458,1,3
853,20459,1,3
854,20460,1,3
855,20461,1,3
856,20462,1,3
857,20463,1,4
858,20464,1,3
859,20465,1,3
860,20466,1,3
861,20467,1,3
862,20468,1,3
863,20469,1,3
864,20470,1,4
865,1644563,1,3
866,1662149,1,3
867,1644598,1,3
